#Bastille Day Localisations
###ÄNSI###
EVTDESC_pravoslavie.5;You've finally reached Moscow—the Third Rome, the last Rome, for there will be no fourth! Both then and now, Moscow is the heart of Russian Orthodoxy, where the Patriarch of Moscow and All Russia has his episcopal see. From afar, you see Saint Basil's Cathedral—the most magnificent church your eyes have ever seen. Along the way, you pass other churches, less beautiful, for Saint Basil's Cathedral has robbed them of their luster. Soon, you reach the Danilova Monastery and witness with your own eyes the Patriarch of Moscow and All Russia taking the Gospel and blessing the gathered pilgrims with it—you rush over and kneel to receive this blessing from him.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.5;Slava Bogu;;;;;;;;;;;;;x
EVTNAME_pravoslavie.7;Kyiv;;;;;;;;;;;;;x
EVTDESC_pravoslavie.7;Finally, you reach Kyiv – the cradle of all Rus', which you also consider the cradle of your church, place where first bishopic in Ruthenia was created. For hundreds of years, Kyiv held a leading role among Russian Orthodox Christians until the establishment of the Patriarchate in Moscow – yet even today, this city remains important to Russian Orthodoxy as the place where Rus' was baptized and where it was liberated from the errors of paganism. Soon after, you pass many churches in this city and reach the most important of them – St. Sophia's Cathedral, which, according to legend, existed even before Saint Vladimir's baptism, making it the oldest church in this part of the world. You enter and begin your silent pilgrim prayer...;;;;;;;;;;;;;xEVTOPTA_pravoslavie.7;Otche nash, sushchiy na nebesakh…;;;;;;;;;;;;;x
EVTDESC_pravoslavie.8;Now that you have reached the goal of your pilgrimage, you have a moment to ask Our Lady for anything as part of your prayer.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.8;I will ask Theotokos for better martial skills;;;;;;;;;;;;;x
EVTOPTB_pravoslavie.8;I will ask Theotokos for a large family;;;;;;;;;;;;;x
EVTOPTC_pravoslavie.8;I will ask Theotokos how to administer my realm;;;;;;;;;;;;;x
EVTOPTD_pravoslavie.8;I got enough grace, now I will thank God and her only;;;;;;;;;;;;;x
pravoslavie_ask_fertility;Prayer for children;;;;;;;;;;;;;x
pravoslavie_ask_fertility_desc;This character asked the Mother of God to intercede for him the grace of having many offspring.;;;;;;;;;;;;;x
EVTDESC_pravoslavie.9;My things are packed, everything is in order. You say goodbye to your estate and go to unforgotten pilgrimage to Kaliningrad - place where was place most westernmost bishopric of Russian Church.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.9;My journey begins!;;;;;;;;;;;;;x
EVTNAME_pravoslavie.10;Kaliningrad;;;;;;;;;;;;;x
EVTDESC_pravoslavie.10;After many days of wandering, you finally reach Kaliningrad – a city that, before the Event, housed the westernmost bishopric of the Russian Church, established a few decades before the Event. You pass old buildings, some of which likely date back to pagan times, and you reflect on the fact that everything passes, but God remains the same yesterday, today, and tomorrow. Soon you see the Cathedral of Christ the Savior – it was the first Orthodox cathedral here, where bishops sat and led their flock. And so you go to pray, as befits a pilgrim.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.10;Slava Bogu;;;;;;;;;;;;;x
EVTDESC_pravoslavie.11;My things are packed, everything is in order. You say goodbye to your estate and go to unforgotten pilgrimage to Petrograd - city where was second capital of Third Rome to visit their churches.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.11;My journey begins!;;;;;;;;;;;;;x
EVTNAME_pravoslavie.12;Petrograd;;;;;;;;;;;;;x
EVTDESC_pravoslavie.12;After many days of wandering, you reach Petrograd—the second capital of the Third Rome, which, before the Event, Peter the Great built from scratch, just as Constantine built his Constantinople from scratch. You pass the former Winter Palace and other remnants of the glory of the former Russian Empire, and then you see what you came for—beautiful, ancient churches where people once gathered for the Divine Liturgy. They survived the barbarity of the proletariat's worshipers, yet they still made their presence felt, a silent pang of conscience for them. You visit the Alexander Nevsky Lavra and go to the Kazan Cathedral to offer a silent prayer.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.12;Otche nash, sushchiy na nebesakh…;;;;;;;;;;;;;x
EVTDESC_pravoslavie.13;My things are packed, everything is in order. You say goodbye to your estate and go to unforgotten pilgrimage to Sevastopol - place of Saint Vladimir baptism..;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.13;My journey begins!;;;;;;;;;;;;;x
EVTNAME_pravoslavie.14;Sevastopol;;;;;;;;;;;;;x
EVTDESC_pravoslavie.14;You finally reach Sevastopol—a city in Crimea, a place of style for Russia and the rest of the world—further south are Constantinople, Antioch, and Jerusalem—the Holy Land. But you stop here—here, where many years ago, missionaries from the Second Rome arrived and baptized Vladimir, son of Rurik. Here, paganism ended, and with it, the sorcery of fortune-tellers. You observe merchants and travelers from various places—some are here for profit, but others, like you, for religious purposes. Soon after, you see St. Vladimir's Cathedral and go there to say a silent pilgrim's prayer.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.14;Otche nash, sushchiy na nebesakh…;;;;;;;;;;;;;x
EVTDESC_pravoslavie.15;A Pilgrimage to other holy sites is just as worthy as journey to Moscow or Kyiv.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.15;I will visit a churches of Petrograd;;;;;;;;;;;;;x
EVTOPTB_pravoslavie.15;I will visit Kaliningrad;;;;;;;;;;;;;x
EVTOPTC_pravoslavie.15;I will visit Sevastopol - place of Saint Vladimir baptism;;;;;;;;;;;;;x
EVTNAME_pravoslavie.16;Strange priest;;;;;;;;;;;;;x
EVTDESC_pravoslavie.16;Along the way, you stop at an inn, and while waiting for dinner, you see a traveler enter—dressed in vestments similar to those worn by the priests in your parish, but somehow different—less rustic. He orders the same thing as you and sits down next to you, chatting briefly about the company, and asks you for a small alms for the poor pilgrim and a private conversation about his faith and yours. And now you must decide—speak to the stranger or eat your dinner in silence and pray.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.16;I will give him money and speak with him;;;;;;;;;;;;;x
EVTOPTB_pravoslavie.16;I go on pilgrimage for God, not for conversations;;;;;;;;;;;;;x
EVTNAME_pravoslavie.17;Higher Theology;;;;;;;;;;;;;x
EVTDESC_pravoslavie.17;The pilgrim begins to tell you where he comes from—he's from the West, specifically from Ruthenia—and tells you a lot about how the liturgical books here and there are two different worlds. After a moment, he gets to the point—he tells you about the corruption of the Russian Orthodox Church and its pride, which has alienated them from Almighty God, making him not an object of real worship, but a symbol of their power and a justification for their policies towards pagans and other Christians. Soon, he begins to tell you about the teachings of St. Gregory Palamas, local synods from the time when Ruthenia was still in the darkness of paganism, and other sources, trying to convince you of his views.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.17;Get out from me, Russian Church is fully orthodox;;;;;;;;;;;;;x
EVTOPTB_pravoslavie.17;Probably, you are right...;;;;;;;;;;;;;x
EVTDESC_pravoslavie.18;During your pilgrimage, you see a monastery in the distance - you feel something that tells you to throw off your old name and enter this monastery to die to the world and disappear from its sight forever.;;;;;;;;;;;;;x
EVTOPTA_pravoslavie.18;Yes, it's time to put on the habit;;;;;;;;;;;;;x
EVTOPTB_pravoslavie.18;No, God wants something else for me;;;;;;;;;;;;;x
monastic_order_pravoslavie;Brotherhood of Saints Cyril and Methodius;;;;;;;;;;;;;x;
monastic_order_pravoslavie_desc;For years, the Russian Orthodox Church had become increasingly isolated from the rest of Orthodoxy. This led to the development of other monastic structures that had no parallel in the rest of Orthodoxy. This led to the creation of the Brotherhood of Saints Cyril and Methodius, whose mission was to promote Christian virtue among the Slavs subject to the Moscow Patriarchate.;;;;;;;;;;;;;x
currency_name_monastic_order_pravoslavie;Devotion;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_1_male;Little Brother;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_2_male;Brother;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_3_male;Father;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_4_male;Father-Supervisor;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_1_female;Little Sister;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_2_female;Sister;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_3_female;Mother;;;;;;;;;;;;;x
monastic_order_pravoslavie_rank_4_female;Mother-Supervisor;;;;;;;;;;;;;x
